R=40001, TT=StCr, NTX=25, TB=1748726347.88s, D=0.18s
R=48675, TT=StCr, NTX=25, TB=1748746105.53s, D=0.30s
R=48676, TT=StCr, NTX=25, TB=1748746107.75s, D=0.28s
R=48677, TT=StCr, NTX=25, TB=1748746110.10s, D=0.33s
R=48678, TT=StCr, NTX=25, TB=1748746112.35s, D=0.30s
R=48679, TT=StCr, NTX=25, TB=1748746114.53s, D=0.23s
R=48680, TT=StCr, NTX=25, TB=1748746116.97s, D=0.27s
R=48681, TT=StCr, NTX=25, TB=1748746119.22s, D=0.29s
R=48682, TT=StCr, NTX=25, TB=1748746121.26s, D=0.16s
R=48683, TT=StCr, NTX=25, TB=1748746123.33s, D=0.16s
R=48684, TT=StCr, NTX=25, TB=1748746125.82s, D=0.22s
R=48685, TT=StCr, NTX=25, TB=1748746128.25s, D=0.35s
R=48686, TT=StCr, NTX=25, TB=1748746130.60s, D=0.34s
R=48687, TT=StCr, NTX=25, TB=1748746132.83s, D=0.29s
R=48688, TT=StCr, NTX=25, TB=1748746135.00s, D=0.28s
R=48689, TT=StCr, NTX=25, TB=1748746137.16s, D=0.17s
R=48690, TT=StCr, NTX=25, TB=1748746139.48s, D=0.29s
R=48691, TT=StCr, NTX=25, TB=1748746141.68s, D=0.24s
R=48692, TT=StCr, NTX=25, TB=1748746144.00s, D=0.26s
R=48693, TT=StCr, NTX=25, TB=1748746146.80s, D=0.29s
R=48694, TT=StCr, NTX=25, TB=1748746149.08s, D=0.21s
R=48695, TT=StCr, NTX=25, TB=1748746151.39s, D=0.33s
R=48696, TT=StCr, NTX=25, TB=1748746153.59s, D=0.26s
R=48697, TT=StCr, NTX=25, TB=1748746155.84s, D=0.26s
R=48698, TT=StCr, NTX=25, TB=1748746158.02s, D=0.28s
R=48699, TT=StCr, NTX=25, TB=1748746160.30s, D=0.29s
R=48700, TT=StCr, NTX=25, TB=1748746162.52s, D=0.29s
R=48701, TT=StCr, NTX=25, TB=1748746164.69s, D=0.26s
R=48702, TT=StCr, NTX=25, TB=1748746166.98s, D=0.28s
R=48703, TT=StCr, NTX=25, TB=1748746169.25s, D=0.25s
R=48704, TT=StCr, NTX=25, TB=1748746171.60s, D=0.30s
R=48705, TT=StCr, NTX=25, TB=1748746173.84s, D=0.28s
R=48706, TT=StCr, NTX=25, TB=1748746176.34s, D=0.19s
R=48707, TT=StCr, NTX=25, TB=1748746178.67s, D=0.29s
R=48708, TT=StCr, NTX=25, TB=1748746180.85s, D=0.23s
R=48709, TT=StCr, NTX=25, TB=1748746183.14s, D=0.27s
R=48710, TT=StCr, NTX=25, TB=1748746185.36s, D=0.19s
R=48711, TT=StCr, NTX=25, TB=1748746187.85s, D=0.26s
R=48712, TT=StCr, NTX=25, TB=1748746190.08s, D=0.22s
R=48713, TT=StCr, NTX=25, TB=1748746192.28s, D=0.20s
R=48714, TT=StCr, NTX=25, TB=1748746194.52s, D=0.23s
R=48715, TT=StCr, NTX=25, TB=1748746196.85s, D=0.32s
R=48716, TT=StCr, NTX=25, TB=1748746199.02s, D=0.29s
R=48717, TT=StCr, NTX=25, TB=1748746201.35s, D=0.27s
R=48718, TT=StCr, NTX=25, TB=1748746204.01s, D=0.38s
R=48719, TT=StCr, NTX=25, TB=1748746206.16s, D=0.25s
R=48720, TT=StCr, NTX=25, TB=1748746208.43s, D=0.16s
R=48721, TT=StCr, NTX=25, TB=1748746211.76s, D=0.29s
R=48722, TT=StCr, NTX=25, TB=1748746213.95s, D=0.27s
R=48723, TT=StCr, NTX=25, TB=1748746216.22s, D=0.32s
R=48724, TT=StCr, NTX=25, TB=1748746218.49s, D=0.31s
R=48725, TT=StCr, NTX=25, TB=1748746220.73s, D=0.30s
R=48726, TT=StCr, NTX=25, TB=1748746222.95s, D=0.22s
R=48727, TT=StCr, NTX=25, TB=1748746225.17s, D=0.28s
R=48728, TT=StCr, NTX=25, TB=1748746227.47s, D=0.28s
R=48729, TT=StCr, NTX=25, TB=1748746229.77s, D=0.30s
R=48730, TT=StCr, NTX=25, TB=1748746232.01s, D=0.34s
R=48731, TT=StCr, NTX=25, TB=1748746234.35s, D=0.31s
R=48732, TT=StCr, NTX=25, TB=1748746236.85s, D=0.33s
R=48733, TT=StCr, NTX=25, TB=1748746239.11s, D=0.30s
R=48734, TT=StCr, NTX=25, TB=1748746241.40s, D=0.30s
R=48735, TT=StCr, NTX=25, TB=1748746243.63s, D=0.31s
R=48736, TT=StCr, NTX=25, TB=1748746245.86s, D=0.23s
R=48737, TT=StCr, NTX=25, TB=1748746248.27s, D=0.28s
R=48738, TT=StCr, NTX=25, TB=1748746250.41s, D=0.25s
R=48739, TT=StCr, NTX=25, TB=1748746252.62s, D=0.25s
R=48740, TT=StCr, NTX=25, TB=1748746254.95s, D=0.28s
R=48741, TT=StCr, NTX=25, TB=1748746257.04s, D=0.16s
R=48742, TT=StCr, NTX=25, TB=1748746259.40s, D=0.31s
R=48743, TT=StCr, NTX=25, TB=1748746261.71s, D=0.31s
R=48744, TT=StCr, NTX=25, TB=1748746263.99s, D=0.32s
R=48745, TT=StCr, NTX=25, TB=1748746266.38s, D=0.29s
R=48746, TT=StCr, NTX=25, TB=1748746268.56s, D=0.21s
R=48747, TT=StCr, NTX=25, TB=1748746270.88s, D=0.30s
R=48748, TT=StCr, NTX=25, TB=1748746273.04s, D=0.28s
R=48749, TT=StCr, NTX=25, TB=1748746275.18s, D=0.15s
R=48750, TT=StCr, NTX=25, TB=1748746277.65s, D=0.35s
R=48751, TT=StCr, NTX=25, TB=1748746279.85s, D=0.29s
R=48752, TT=StCr, NTX=25, TB=1748746282.08s, D=0.29s
R=48753, TT=StCr, NTX=25, TB=1748746284.06s, D=0.17s
R=48754, TT=StCr, NTX=25, TB=1748746286.34s, D=0.16s
R=48755, TT=StCr, NTX=25, TB=1748746288.67s, D=0.21s
R=48756, TT=StCr, NTX=25, TB=1748746291.05s, D=0.32s
R=48757, TT=StCr, NTX=25, TB=1748746293.28s, D=0.26s
R=48758, TT=StCr, NTX=25, TB=1748746295.43s, D=0.18s
R=48759, TT=StCr, NTX=25, TB=1748746297.97s, D=0.26s
R=48760, TT=StCr, NTX=25, TB=1748746300.18s, D=0.32s
R=48761, TT=StCr, NTX=25, TB=1748746302.45s, D=0.31s
R=48762, TT=StCr, NTX=25, TB=1748746304.70s, D=0.25s
R=48763, TT=StCr, NTX=25, TB=1748746306.97s, D=0.23s
R=48764, TT=StCr, NTX=25, TB=1748746309.12s, D=0.17s
R=48765, TT=StCr, NTX=25, TB=1748746311.52s, D=0.28s
R=48766, TT=StCr, NTX=25, TB=1748746313.79s, D=0.28s
R=48767, TT=StCr, NTX=25, TB=1748746316.07s, D=0.37s
R=48768, TT=StCr, NTX=25, TB=1748746318.29s, D=0.18s
R=48769, TT=StCr, NTX=25, TB=1748746320.62s, D=0.29s
R=48770, TT=StCr, NTX=25, TB=1748746322.85s, D=0.28s
R=48771, TT=StCr, NTX=25, TB=1748746325.24s, D=0.19s
R=48772, TT=StCr, NTX=25, TB=1748746327.25s, D=0.15s
R=48773, TT=StCr, NTX=25, TB=1748746329.56s, D=0.15s
R=48774, TT=StCr, NTX=25, TB=1748746332.14s, D=0.21s
R=48775, TT=StCr, NTX=25, TB=1748746334.28s, D=0.15s
R=48776, TT=StCr, NTX=25, TB=1748746336.69s, D=0.30s
R=48777, TT=StCr, NTX=25, TB=1748746338.84s, D=0.19s
R=48778, TT=StCr, NTX=25, TB=1748746341.23s, D=0.31s
R=48779, TT=StCr, NTX=25, TB=1748746343.42s, D=0.46s
R=48780, TT=StCr, NTX=25, TB=1748746345.96s, D=0.29s
R=48781, TT=StCr, NTX=25, TB=1748746348.22s, D=0.31s
R=48782, TT=StCr, NTX=25, TB=1748746350.43s, D=0.25s
R=48783, TT=StCr, NTX=25, TB=1748746352.72s, D=0.28s
R=48784, TT=StCr, NTX=25, TB=1748746354.96s, D=0.33s
R=48785, TT=StCr, NTX=25, TB=1748746357.17s, D=0.24s
R=48786, TT=StCr, NTX=25, TB=1748746359.53s, D=0.16s
R=48787, TT=StCr, NTX=25, TB=1748746361.68s, D=0.18s
R=48788, TT=StCr, NTX=25, TB=1748746363.89s, D=0.14s
R=48789, TT=StCr, NTX=25, TB=1748746366.52s, D=0.31s
R=48790, TT=StCr, NTX=25, TB=1748746368.73s, D=0.27s
R=48791, TT=StCr, NTX=25, TB=1748746370.95s, D=0.31s
R=48792, TT=StCr, NTX=25, TB=1748746373.15s, D=0.29s
R=48793, TT=StCr, NTX=25, TB=1748746375.33s, D=0.16s
R=48794, TT=StCr, NTX=25, TB=1748746377.74s, D=0.29s
R=48795, TT=StCr, NTX=25, TB=1748746379.97s, D=0.19s
R=48796, TT=StCr, NTX=25, TB=1748746382.22s, D=0.37s
R=48797, TT=StCr, NTX=25, TB=1748746384.72s, D=0.33s
R=48798, TT=StCr, NTX=25, TB=1748746386.90s, D=0.17s
R=48799, TT=StCr, NTX=25, TB=1748746389.59s, D=0.31s
R=48800, TT=StCr, NTX=25, TB=1748746391.70s, D=0.19s
R=48801, TT=StCr, NTX=25, TB=1748746394.13s, D=0.26s
R=48802, TT=StCr, NTX=25, TB=1748746396.43s, D=0.32s
R=48803, TT=StCr, NTX=25, TB=1748746398.68s, D=0.25s
R=48804, TT=StCr, NTX=25, TB=1748746401.00s, D=0.28s
R=48805, TT=StCr, NTX=25, TB=1748746402.98s, D=0.17s
R=48806, TT=StCr, NTX=25, TB=1748746405.45s, D=0.20s
R=48807, TT=StCr, NTX=25, TB=1748746407.68s, D=0.28s
R=48808, TT=StCr, NTX=25, TB=1748746409.92s, D=0.29s
R=48809, TT=StCr, NTX=25, TB=1748746411.84s, D=0.15s
R=48810, TT=StCr, NTX=25, TB=1748746414.36s, D=0.26s
R=48811, TT=StCr, NTX=25, TB=1748746416.63s, D=0.29s
R=48812, TT=StCr, NTX=25, TB=1748746419.24s, D=0.26s
R=48813, TT=StCr, NTX=25, TB=1748746421.51s, D=0.27s
R=48814, TT=StCr, NTX=25, TB=1748746423.82s, D=0.29s
R=48815, TT=StCr, NTX=25, TB=1748746426.09s, D=0.25s
R=48816, TT=StCr, NTX=25, TB=1748746428.56s, D=0.31s
R=48817, TT=StCr, NTX=25, TB=1748746430.76s, D=0.25s
R=48818, TT=StCr, NTX=25, TB=1748746433.02s, D=0.28s
R=48819, TT=StCr, NTX=25, TB=1748746435.28s, D=0.26s
R=48820, TT=StCr, NTX=25, TB=1748746437.65s, D=0.29s
R=48821, TT=StCr, NTX=25, TB=1748746439.93s, D=0.28s
R=48822, TT=StCr, NTX=25, TB=1748746442.20s, D=0.43s
R=48823, TT=StCr, NTX=25, TB=1748746444.60s, D=0.21s
R=48824, TT=StCr, NTX=25, TB=1748746447.01s, D=0.29s
R=48825, TT=StCr, NTX=25, TB=1748746449.40s, D=0.19s
R=48826, TT=StCr, NTX=25, TB=1748746451.57s, D=0.17s
R=48827, TT=StCr, NTX=25, TB=1748746453.99s, D=0.26s
R=48828, TT=StCr, NTX=25, TB=1748746456.31s, D=0.26s
R=48829, TT=StCr, NTX=25, TB=1748746458.41s, D=0.16s
R=48830, TT=StCr, NTX=25, TB=1748746460.73s, D=0.20s
R=48831, TT=StCr, NTX=25, TB=1748746463.08s, D=0.29s
R=48832, TT=StCr, NTX=25, TB=1748746465.37s, D=0.31s
R=48833, TT=StCr, NTX=25, TB=1748746467.69s, D=0.33s
R=48834, TT=StCr, NTX=25, TB=1748746469.64s, D=0.17s
R=48835, TT=StCr, NTX=25, TB=1748746472.20s, D=0.28s
R=48836, TT=StCr, NTX=25, TB=1748746474.54s, D=0.34s
R=48837, TT=StCr, NTX=25, TB=1748746476.78s, D=0.31s
R=48838, TT=StCr, NTX=25, TB=1748746479.02s, D=0.27s
R=48839, TT=StCr, NTX=25, TB=1748746481.52s, D=0.35s
R=48840, TT=StCr, NTX=25, TB=1748746483.81s, D=0.29s
R=48841, TT=StCr, NTX=25, TB=1748746486.04s, D=0.18s
R=48842, TT=StCr, NTX=25, TB=1748746488.58s, D=0.17s
R=48843, TT=StCr, NTX=25, TB=1748746490.93s, D=0.22s
R=48844, TT=StCr, NTX=25, TB=1748746493.45s, D=0.33s
R=48845, TT=StCr, NTX=25, TB=1748746495.79s, D=0.32s
R=48846, TT=StCr, NTX=25, TB=1748746498.29s, D=0.37s
R=48847, TT=StCr, NTX=25, TB=1748746500.58s, D=0.33s
R=48848, TT=StCr, NTX=25, TB=1748746502.98s, D=0.39s
R=48849, TT=StCr, NTX=25, TB=1748746505.55s, D=0.36s
R=48850, TT=StCr, NTX=25, TB=1748746508.01s, D=0.31s
R=48851, TT=StCr, NTX=25, TB=1748746510.38s, D=0.29s
R=48852, TT=StCr, NTX=25, TB=1748746512.68s, D=0.30s
R=48853, TT=StCr, NTX=25, TB=1748746515.04s, D=0.28s
R=48854, TT=StCr, NTX=25, TB=1748746517.40s, D=0.34s
R=48855, TT=StCr, NTX=25, TB=1748746519.60s, D=0.21s
R=48856, TT=StCr, NTX=25, TB=1748746522.10s, D=0.30s
R=48857, TT=StCr, NTX=25, TB=1748746524.50s, D=0.29s
R=48858, TT=StCr, NTX=25, TB=1748746526.85s, D=0.32s
R=48859, TT=StCr, NTX=25, TB=1748746529.27s, D=0.27s
R=48860, TT=StCr, NTX=25, TB=1748746531.77s, D=0.31s
R=48861, TT=StCr, NTX=25, TB=1748746534.12s, D=0.29s
R=48862, TT=StCr, NTX=25, TB=1748746536.44s, D=0.30s
R=48863, TT=StCr, NTX=25, TB=1748746538.75s, D=0.19s
R=48864, TT=StCr, NTX=25, TB=1748746541.72s, D=0.35s
R=48865, TT=StCr, NTX=25, TB=1748746544.09s, D=0.34s
R=48866, TT=StCr, NTX=25, TB=1748746546.43s, D=0.25s
R=48867, TT=StCr, NTX=25, TB=1748746548.83s, D=0.38s
R=48868, TT=StCr, NTX=25, TB=1748746551.13s, D=0.33s
R=48869, TT=StCr, NTX=25, TB=1748746553.42s, D=0.24s
R=48870, TT=StCr, NTX=25, TB=1748746555.87s, D=0.46s
R=48871, TT=StCr, NTX=25, TB=1748746558.30s, D=0.20s
R=48872, TT=StCr, NTX=25, TB=1748746560.76s, D=0.28s
R=48873, TT=StCr, NTX=25, TB=1748746563.18s, D=0.40s
R=48874, TT=StCr, NTX=25, TB=1748746565.78s, D=0.40s
R=48875, TT=StCr, NTX=25, TB=1748746568.26s, D=0.31s
R=48876, TT=StCr, NTX=25, TB=1748746570.68s, D=0.31s
R=48877, TT=StCr, NTX=25, TB=1748746573.03s, D=0.25s
R=48878, TT=StCr, NTX=25, TB=1748746575.44s, D=0.30s
R=48879, TT=StCr, NTX=25, TB=1748746577.68s, D=0.18s
R=48880, TT=StCr, NTX=25, TB=1748746580.19s, D=0.32s
R=48881, TT=StCr, NTX=25, TB=1748746582.62s, D=0.30s
R=48882, TT=StCr, NTX=25, TB=1748746584.95s, D=0.31s
R=48883, TT=StCr, NTX=25, TB=1748746587.31s, D=0.27s
R=48884, TT=StCr, NTX=25, TB=1748746589.68s, D=0.30s
R=48885, TT=StCr, NTX=25, TB=1748746592.15s, D=0.33s
R=48886, TT=StCr, NTX=25, TB=1748746594.54s, D=0.28s
R=48887, TT=StCr, NTX=25, TB=1748746596.90s, D=0.33s
R=48888, TT=StCr, NTX=25, TB=1748746599.21s, D=0.25s
R=48889, TT=StCr, NTX=25, TB=1748746601.52s, D=0.21s
R=48890, TT=StCr, NTX=25, TB=1748746604.27s, D=0.34s
R=48891, TT=StCr, NTX=25, TB=1748746606.59s, D=0.23s
R=48892, TT=StCr, NTX=25, TB=1748746609.06s, D=0.33s
R=48893, TT=StCr, NTX=25, TB=1748746611.38s, D=0.33s
R=48894, TT=StCr, NTX=25, TB=1748746613.51s, D=0.22s
R=48895, TT=StCr, NTX=25, TB=1748746616.21s, D=0.38s
R=48896, TT=StCr, NTX=25, TB=1748746618.63s, D=0.29s
R=48897, TT=StCr, NTX=25, TB=1748746621.05s, D=0.34s
R=48898, TT=StCr, NTX=25, TB=1748746624.38s, D=0.21s
R=48899, TT=StCr, NTX=25, TB=1748746626.22s, D=0.29s
R=48900, TT=StCr, NTX=25, TB=1748746628.83s, D=0.27s
R=48901, TT=StCr, NTX=25, TB=1748746631.01s, D=0.20s
R=48902, TT=StCr, NTX=25, TB=1748746633.62s, D=0.38s
R=48903, TT=StCr, NTX=25, TB=1748746635.88s, D=0.26s
R=48904, TT=StCr, NTX=25, TB=1748746638.31s, D=0.30s
R=48905, TT=StCr, NTX=25, TB=1748746640.76s, D=0.31s
R=48906, TT=StCr, NTX=25, TB=1748746643.13s, D=0.33s
R=48907, TT=StCr, NTX=25, TB=1748746645.61s, D=0.35s
R=48908, TT=StCr, NTX=25, TB=1748746647.97s, D=0.33s
R=48909, TT=StCr, NTX=25, TB=1748746650.35s, D=0.30s
R=48910, TT=StCr, NTX=25, TB=1748746652.67s, D=0.20s
R=48911, TT=StCr, NTX=25, TB=1748746655.03s, D=0.19s
R=48912, TT=StCr, NTX=25, TB=1748746657.51s, D=0.37s
R=48913, TT=StCr, NTX=25, TB=1748746659.84s, D=0.28s
R=48914, TT=StCr, NTX=25, TB=1748746662.19s, D=0.27s
R=48915, TT=StCr, NTX=25, TB=1748746664.82s, D=0.32s
R=48916, TT=StCr, NTX=25, TB=1748746667.17s, D=0.27s
R=48917, TT=StCr, NTX=25, TB=1748746669.56s, D=0.22s
R=48918, TT=StCr, NTX=25, TB=1748746672.09s, D=0.34s
R=48919, TT=StCr, NTX=25, TB=1748746674.54s, D=0.27s
R=48920, TT=StCr, NTX=25, TB=1748746676.78s, D=0.22s
R=48921, TT=StCr, NTX=25, TB=1748746679.23s, D=0.30s
R=48922, TT=StCr, NTX=25, TB=1748746681.67s, D=0.34s
R=48923, TT=StCr, NTX=25, TB=1748746684.30s, D=0.33s
R=48924, TT=StCr, NTX=25, TB=1748746686.81s, D=0.37s
R=48925, TT=StCr, NTX=25, TB=1748746689.35s, D=0.36s
R=48926, TT=StCr, NTX=25, TB=1748746691.64s, D=0.28s
R=48927, TT=StCr, NTX=25, TB=1748746694.11s, D=0.26s
R=48928, TT=StCr, NTX=25, TB=1748746696.49s, D=0.28s
R=48929, TT=StCr, NTX=25, TB=1748746698.89s, D=0.29s
R=48930, TT=StCr, NTX=25, TB=1748746701.36s, D=0.29s
R=48931, TT=StCr, NTX=25, TB=1748746703.92s, D=0.31s
R=48932, TT=StCr, NTX=25, TB=1748746706.31s, D=0.32s
R=48933, TT=StCr, NTX=25, TB=1748746708.57s, D=0.20s
R=48934, TT=StCr, NTX=25, TB=1748746711.02s, D=0.22s
R=48935, TT=StCr, NTX=25, TB=1748746713.45s, D=0.31s
R=48936, TT=StCr, NTX=25, TB=1748746715.88s, D=0.28s
R=48937, TT=StCr, NTX=25, TB=1748746718.28s, D=0.31s
R=48938, TT=StCr, NTX=25, TB=1748746720.69s, D=0.26s
R=48939, TT=StCr, NTX=25, TB=1748746723.08s, D=0.25s
R=48940, TT=StCr, NTX=25, TB=1748746725.48s, D=0.32s
R=48941, TT=StCr, NTX=25, TB=1748746728.14s, D=0.34s
R=48942, TT=StCr, NTX=25, TB=1748746730.57s, D=0.30s
R=48943, TT=StCr, NTX=25, TB=1748746732.80s, D=0.20s
R=48944, TT=StCr, NTX=25, TB=1748746735.28s, D=0.27s
R=48945, TT=StCr, NTX=25, TB=1748746737.75s, D=0.29s
R=48946, TT=StCr, NTX=25, TB=1748746740.08s, D=0.24s
R=48947, TT=StCr, NTX=25, TB=1748746742.62s, D=0.34s
R=48948, TT=StCr, NTX=25, TB=1748746745.28s, D=0.23s
R=48949, TT=StCr, NTX=25, TB=1748746747.86s, D=0.41s
R=48950, TT=StCr, NTX=25, TB=1748746750.25s, D=0.28s
R=48951, TT=StCr, NTX=25, TB=1748746752.46s, D=0.58s
R=48952, TT=StCr, NTX=25, TB=1748746755.07s, D=0.20s
R=48953, TT=StCr, NTX=25, TB=1748746757.47s, D=0.32s
R=48954, TT=StCr, NTX=25, TB=1748746759.89s, D=0.34s
R=48955, TT=StCr, NTX=25, TB=1748746762.24s, D=0.32s
R=48956, TT=StCr, NTX=25, TB=1748746764.63s, D=0.30s
R=48957, TT=StCr, NTX=25, TB=1748746767.01s, D=0.28s
R=48958, TT=StCr, NTX=25, TB=1748746769.37s, D=0.20s
R=48959, TT=StCr, NTX=25, TB=1748746771.91s, D=0.30s
R=48960, TT=StCr, NTX=25, TB=1748746774.25s, D=0.24s
R=48961, TT=StCr, NTX=25, TB=1748746776.98s, D=0.29s
R=48962, TT=StCr, NTX=25, TB=1748746779.40s, D=0.30s
R=48963, TT=StCr, NTX=25, TB=1748746781.93s, D=0.33s
R=48964, TT=StCr, NTX=25, TB=1748746784.11s, D=0.23s
R=48965, TT=StCr, NTX=25, TB=1748746786.80s, D=0.35s
R=48966, TT=StCr, NTX=25, TB=1748746789.11s, D=0.29s
R=48967, TT=StCr, NTX=25, TB=1748746791.48s, D=0.32s
R=48968, TT=StCr, NTX=25, TB=1748746793.82s, D=0.29s
R=48969, TT=StCr, NTX=25, TB=1748746796.19s, D=0.26s
R=48970, TT=StCr, NTX=25, TB=1748746798.88s, D=0.34s
R=48971, TT=StCr, NTX=25, TB=1748746801.34s, D=0.36s
R=48972, TT=StCr, NTX=25, TB=1748746804.07s, D=0.38s
R=48973, TT=StCr, NTX=25, TB=1748746806.50s, D=0.38s
R=48974, TT=StCr, NTX=25, TB=1748746809.02s, D=0.29s
R=48975, TT=StCr, NTX=25, TB=1748746811.49s, D=0.36s
R=48976, TT=StCr, NTX=25, TB=1748746813.89s, D=0.29s
R=48977, TT=StCr, NTX=25, TB=1748746816.25s, D=0.33s
R=48978, TT=StCr, NTX=25, TB=1748746818.74s, D=0.33s
R=48979, TT=StCr, NTX=25, TB=1748746820.83s, D=0.20s
R=48980, TT=StCr, NTX=25, TB=1748746823.49s, D=0.35s
R=48981, TT=StCr, NTX=25, TB=1748746825.83s, D=0.30s
R=48982, TT=StCr, NTX=25, TB=1748746828.20s, D=0.31s
R=48983, TT=StCr, NTX=25, TB=1748746830.56s, D=0.32s
R=48984, TT=StCr, NTX=25, TB=1748746832.88s, D=0.31s
R=48985, TT=StCr, NTX=25, TB=1748746835.26s, D=0.31s
R=48986, TT=StCr, NTX=25, TB=1748746837.90s, D=0.34s
R=48987, TT=StCr, NTX=25, TB=1748746840.34s, D=0.33s
R=48988, TT=StCr, NTX=25, TB=1748746842.62s, D=0.30s
R=48989, TT=StCr, NTX=25, TB=1748746844.94s, D=0.29s
R=48990, TT=StCr, NTX=25, TB=1748746847.40s, D=0.31s
R=48991, TT=StCr, NTX=25, TB=1748746849.81s, D=0.35s
R=48992, TT=StCr, NTX=25, TB=1748746852.08s, D=0.29s
R=48993, TT=StCr, NTX=25, TB=1748746854.44s, D=0.23s
R=48994, TT=StCr, NTX=25, TB=1748746856.84s, D=0.31s
R=48995, TT=StCr, NTX=25, TB=1748746859.16s, D=0.35s
R=48996, TT=StCr, NTX=25, TB=1748746861.60s, D=0.33s
R=48997, TT=StCr, NTX=25, TB=1748746864.02s, D=0.35s
R=48998, TT=StCr, NTX=25, TB=1748746866.42s, D=0.24s
R=48999, TT=StCr, NTX=25, TB=1748746868.85s, D=0.33s
R=49000, TT=StCr, NTX=25, TB=1748746871.25s, D=0.31s
R=49001, TT=StCr, NTX=25, TB=1748746873.52s, D=0.25s
R=49002, TT=StCr, NTX=25, TB=1748746875.79s, D=0.29s
R=49003, TT=StCr, NTX=25, TB=1748746878.16s, D=0.27s
R=49004, TT=StCr, NTX=25, TB=1748746880.50s, D=0.36s
R=49005, TT=StCr, NTX=25, TB=1748746882.95s, D=0.29s
R=49006, TT=StCr, NTX=25, TB=1748746885.29s, D=0.33s
R=49007, TT=StCr, NTX=25, TB=1748746887.57s, D=0.23s
R=49008, TT=StCr, NTX=25, TB=1748746889.94s, D=0.30s
R=49009, TT=StCr, NTX=25, TB=1748746892.26s, D=0.37s
R=49010, TT=StCr, NTX=25, TB=1748746894.62s, D=0.36s
R=49011, TT=StCr, NTX=25, TB=1748746897.16s, D=0.26s
R=49012, TT=StCr, NTX=25, TB=1748746899.44s, D=0.34s
R=49013, TT=StCr, NTX=25, TB=1748746901.79s, D=0.30s
R=49014, TT=StCr, NTX=25, TB=1748746904.12s, D=0.34s
R=49015, TT=StCr, NTX=25, TB=1748746906.43s, D=0.34s
R=49016, TT=StCr, NTX=25, TB=1748746908.79s, D=0.29s
R=49017, TT=StCr, NTX=25, TB=1748746911.28s, D=0.27s
R=49018, TT=StCr, NTX=25, TB=1748746913.56s, D=0.30s
R=49019, TT=StCr, NTX=25, TB=1748746915.80s, D=0.31s
R=49020, TT=StCr, NTX=25, TB=1748746918.29s, D=0.37s
R=49021, TT=StCr, NTX=25, TB=1748746920.57s, D=0.27s
R=49022, TT=StCr, NTX=25, TB=1748746923.00s, D=0.36s
R=49023, TT=StCr, NTX=25, TB=1748746925.64s, D=0.32s
R=49024, TT=StCr, NTX=25, TB=1748746927.88s, D=0.26s
R=49025, TT=StCr, NTX=25, TB=1748746930.23s, D=0.21s
R=49026, TT=StCr, NTX=25, TB=1748746932.40s, D=0.22s
R=49027, TT=StCr, NTX=25, TB=1748746934.49s, D=0.17s
R=49028, TT=StCr, NTX=25, TB=1748746936.96s, D=0.17s
R=49029, TT=StCr, NTX=25, TB=1748746939.09s, D=0.18s
R=49030, TT=StCr, NTX=25, TB=1748746941.57s, D=0.21s
R=49031, TT=StCr, NTX=25, TB=1748746943.93s, D=0.30s
R=49032, TT=StCr, NTX=25, TB=1748746946.27s, D=0.33s
R=49033, TT=StCr, NTX=25, TB=1748746948.62s, D=0.32s
R=49034, TT=StCr, NTX=25, TB=1748746950.87s, D=0.25s
R=49035, TT=StCr, NTX=25, TB=1748746953.17s, D=0.25s
R=49036, TT=StCr, NTX=25, TB=1748746955.47s, D=0.21s
R=49037, TT=StCr, NTX=25, TB=1748746958.09s, D=0.33s
R=49038, TT=StCr, NTX=25, TB=1748746960.39s, D=0.31s
R=49039, TT=StCr, NTX=25, TB=1748746962.63s, D=0.27s
R=49040, TT=StCr, NTX=25, TB=1748746964.87s, D=0.19s
R=49041, TT=StCr, NTX=25, TB=1748746967.29s, D=0.24s
R=49042, TT=StCr, NTX=25, TB=1748746969.61s, D=0.29s
R=49043, TT=StCr, NTX=25, TB=1748746971.87s, D=0.21s
R=49044, TT=StCr, NTX=25, TB=1748746974.30s, D=0.30s
R=49045, TT=StCr, NTX=25, TB=1748746976.59s, D=0.28s
R=49046, TT=StCr, NTX=25, TB=1748746978.90s, D=0.30s
R=49047, TT=StCr, NTX=25, TB=1748746981.13s, D=0.27s
R=49048, TT=StCr, NTX=25, TB=1748746983.43s, D=0.44s
R=49049, TT=StCr, NTX=25, TB=1748746985.73s, D=0.22s
R=49050, TT=StCr, NTX=25, TB=1748746988.20s, D=0.34s
R=49051, TT=StCr, NTX=25, TB=1748746990.33s, D=0.20s
R=49052, TT=StCr, NTX=25, TB=1748746992.63s, D=0.24s
R=49053, TT=StCr, NTX=25, TB=1748746994.90s, D=0.28s
R=49054, TT=StCr, NTX=25, TB=1748746997.02s, D=0.16s
R=49055, TT=StCr, NTX=25, TB=1748746999.56s, D=0.29s
R=49056, TT=StCr, NTX=25, TB=1748747001.82s, D=0.28s
R=49057, TT=StCr, NTX=25, TB=1748747004.05s, D=0.31s
R=49058, TT=StCr, NTX=25, TB=1748747006.38s, D=0.28s
R=49059, TT=StCr, NTX=25, TB=1748747008.68s, D=0.31s
R=49060, TT=StCr, NTX=25, TB=1748747010.94s, D=0.26s
R=49061, TT=StCr, NTX=25, TB=1748747013.33s, D=0.33s
