R=10001, TT=RebTrOw, NTX=20, TB=1748657680.38s, D=0.27s
R=10184, TT=RebCr, NTX=61, TB=1748658095.11s, D=0.37s
R=10185, TT=RebTrOw, NTX=20, TB=1748658097.02s, D=0.27s
R=10185, TT=RebCr, NTX=60, TB=1748658097.28s, D=0.35s
R=10186, TT=RebTrOw, NTX=20, TB=1748658099.21s, D=0.26s
R=10186, TT=RebCr, NTX=75, TB=1748658099.47s, D=0.38s
R=10187, TT=RebTrOw, NTX=20, TB=1748658101.46s, D=0.30s
R=10187, TT=RebCr, NTX=59, TB=1748658101.76s, D=0.31s
R=10188, TT=RebTrOw, NTX=20, TB=1748658103.65s, D=0.26s
R=10188, TT=RebCr, NTX=57, TB=1748658103.90s, D=0.34s
R=10189, TT=RebTrOw, NTX=20, TB=1748658105.91s, D=0.27s
R=10189, TT=RebCr, NTX=62, TB=1748658106.18s, D=0.50s
R=10190, TT=RebTrOw, NTX=20, TB=1748658108.37s, D=0.28s
R=10190, TT=RebCr, NTX=66, TB=1748658108.65s, D=0.29s
R=10191, TT=RebTrOw, NTX=20, TB=1748658110.53s, D=0.28s
R=10191, TT=RebCr, NTX=78, TB=1748658110.81s, D=0.36s
R=10192, TT=RebTrOw, NTX=20, TB=1748658112.75s, D=0.28s
R=10192, TT=RebCr, NTX=67, TB=1748658113.03s, D=0.37s
R=10193, TT=RebTrOw, NTX=20, TB=1748658115.01s, D=0.23s
R=10193, TT=RebCr, NTX=56, TB=1748658115.24s, D=0.44s
R=10194, TT=RebTrOw, NTX=20, TB=1748658117.27s, D=0.25s
R=10194, TT=RebCr, NTX=61, TB=1748658117.53s, D=0.37s
R=10195, TT=RebTrOw, NTX=20, TB=1748658119.51s, D=0.28s
R=10195, TT=RebCr, NTX=57, TB=1748658119.79s, D=0.38s
R=10196, TT=RebTrOw, NTX=20, TB=1748658121.73s, D=0.28s
R=10196, TT=RebCr, NTX=66, TB=1748658122.01s, D=0.56s
R=10197, TT=RebTrOw, NTX=20, TB=1748658124.11s, D=0.25s
R=10197, TT=RebCr, NTX=53, TB=1748658124.37s, D=0.40s
R=10198, TT=RebTrOw, NTX=20, TB=1748658126.54s, D=0.26s
R=10198, TT=RebCr, NTX=61, TB=1748658126.80s, D=0.35s
R=10199, TT=RebTrOw, NTX=20, TB=1748658128.78s, D=0.26s
R=10199, TT=RebCr, NTX=67, TB=1748658129.05s, D=0.44s
R=10200, TT=RebTrOw, NTX=20, TB=1748658131.02s, D=0.26s
R=10200, TT=RebCr, NTX=59, TB=1748658131.27s, D=0.37s
R=10201, TT=RebTrOw, NTX=20, TB=1748658133.24s, D=0.26s
R=10201, TT=RebCr, NTX=52, TB=1748658133.51s, D=0.33s
R=10202, TT=RebTrOw, NTX=20, TB=1748658135.41s, D=0.24s
R=10202, TT=RebCr, NTX=49, TB=1748658135.66s, D=0.39s
R=10203, TT=RebTrOw, NTX=20, TB=1748658137.56s, D=0.17s
R=10203, TT=RebCr, NTX=60, TB=1748658137.72s, D=0.35s
R=10204, TT=RebTrOw, NTX=20, TB=1748658139.80s, D=0.27s
R=10204, TT=RebCr, NTX=62, TB=1748658140.07s, D=0.41s
R=10205, TT=RebTrOw, NTX=20, TB=1748658142.01s, D=0.25s
R=10205, TT=RebCr, NTX=58, TB=1748658142.26s, D=0.36s
R=10206, TT=RebTrOw, NTX=20, TB=1748658144.16s, D=0.23s
R=10206, TT=RebCr, NTX=56, TB=1748658144.39s, D=0.39s
R=10207, TT=RebTrOw, NTX=20, TB=1748658146.61s, D=0.26s
R=10207, TT=RebCr, NTX=58, TB=1748658146.87s, D=0.38s
R=10208, TT=RebTrOw, NTX=20, TB=1748658148.84s, D=0.20s
R=10208, TT=RebCr, NTX=67, TB=1748658149.05s, D=0.42s
R=10209, TT=RebTrOw, NTX=20, TB=1748658151.10s, D=0.21s
R=10209, TT=RebCr, NTX=54, TB=1748658151.32s, D=0.34s
R=10210, TT=RebTrOw, NTX=20, TB=1748658153.39s, D=0.27s
R=10210, TT=RebCr, NTX=60, TB=1748658153.66s, D=0.35s
R=10211, TT=RebTrOw, NTX=20, TB=1748658155.63s, D=0.33s
R=10211, TT=RebCr, NTX=61, TB=1748658155.96s, D=0.33s
R=10212, TT=RebTrOw, NTX=20, TB=1748658157.84s, D=0.28s
R=10212, TT=RebCr, NTX=62, TB=1748658158.12s, D=0.38s
R=10213, TT=RebTrOw, NTX=20, TB=1748658160.04s, D=0.24s
R=10213, TT=RebCr, NTX=64, TB=1748658160.28s, D=0.31s
R=10214, TT=RebTrOw, NTX=20, TB=1748658162.33s, D=0.24s
R=10214, TT=RebCr, NTX=63, TB=1748658162.57s, D=0.43s
R=10215, TT=RebTrOw, NTX=20, TB=1748658164.57s, D=0.30s
R=10215, TT=RebCr, NTX=69, TB=1748658164.87s, D=0.30s
R=10216, TT=RebTrOw, NTX=20, TB=1748658166.73s, D=0.28s
R=10216, TT=RebCr, NTX=63, TB=1748658167.01s, D=0.31s
R=10217, TT=RebTrOw, NTX=20, TB=1748658168.89s, D=0.28s
R=10217, TT=RebCr, NTX=72, TB=1748658169.18s, D=0.37s
R=10218, TT=RebTrOw, NTX=20, TB=1748658171.12s, D=0.32s
R=10218, TT=RebCr, NTX=67, TB=1748658171.45s, D=0.28s
R=10219, TT=RebTrOw, NTX=20, TB=1748658173.32s, D=0.28s
R=10219, TT=RebCr, NTX=63, TB=1748658173.60s, D=0.30s
R=10220, TT=RebTrOw, NTX=20, TB=1748658175.43s, D=0.28s
R=10220, TT=RebCr, NTX=59, TB=1748658175.71s, D=0.36s
R=10221, TT=RebTrOw, NTX=20, TB=1748658177.63s, D=0.24s
R=10221, TT=RebCr, NTX=59, TB=1748658177.87s, D=0.41s
R=10222, TT=RebTrOw, NTX=20, TB=1748658179.82s, D=0.23s
R=10222, TT=RebCr, NTX=64, TB=1748658180.05s, D=0.41s
R=10223, TT=RebTrOw, NTX=20, TB=1748658182.01s, D=0.29s
R=10223, TT=RebCr, NTX=57, TB=1748658182.30s, D=0.44s
R=10224, TT=RebTrOw, NTX=20, TB=1748658184.29s, D=0.22s
R=10224, TT=RebCr, NTX=58, TB=1748658184.51s, D=0.32s
R=10225, TT=RebTrOw, NTX=20, TB=1748658186.76s, D=0.28s
R=10225, TT=RebCr, NTX=74, TB=1748658187.04s, D=0.37s
R=10226, TT=RebTrOw, NTX=20, TB=1748658189.12s, D=0.28s
R=10226, TT=RebCr, NTX=75, TB=1748658189.40s, D=0.38s
R=10227, TT=RebTrOw, NTX=20, TB=1748658191.33s, D=0.23s
R=10227, TT=RebCr, NTX=51, TB=1748658191.56s, D=0.36s
R=10228, TT=RebTrOw, NTX=20, TB=1748658193.45s, D=0.22s
R=10228, TT=RebCr, NTX=59, TB=1748658193.68s, D=0.39s
R=10229, TT=RebTrOw, NTX=20, TB=1748658195.77s, D=0.22s
R=10229, TT=RebCr, NTX=55, TB=1748658195.99s, D=0.31s
R=10230, TT=RebTrOw, NTX=20, TB=1748658197.80s, D=0.15s
R=10230, TT=RebCr, NTX=70, TB=1748658197.95s, D=0.33s
R=10231, TT=RebTrOw, NTX=20, TB=1748658200.22s, D=0.27s
R=10231, TT=RebCr, NTX=63, TB=1748658200.49s, D=0.40s
R=10232, TT=RebTrOw, NTX=20, TB=1748658202.46s, D=0.25s
R=10232, TT=RebCr, NTX=66, TB=1748658202.72s, D=0.34s
R=10233, TT=RebTrOw, NTX=20, TB=1748658204.56s, D=0.21s
R=10233, TT=RebCr, NTX=61, TB=1748658204.77s, D=0.37s
R=10234, TT=RebTrOw, NTX=20, TB=1748658207.03s, D=0.23s
R=10234, TT=RebCr, NTX=57, TB=1748658207.26s, D=0.30s
R=10235, TT=RebTrOw, NTX=20, TB=1748658209.30s, D=0.25s
R=10235, TT=RebCr, NTX=54, TB=1748658209.55s, D=0.47s
R=10236, TT=RebTrOw, NTX=20, TB=1748658211.65s, D=0.31s
R=10236, TT=RebCr, NTX=67, TB=1748658211.96s, D=0.36s
R=10237, TT=RebTrOw, NTX=20, TB=1748658213.93s, D=0.29s
R=10237, TT=RebCr, NTX=56, TB=1748658214.22s, D=0.34s
R=10238, TT=RebTrOw, NTX=20, TB=1748658216.19s, D=0.27s
R=10238, TT=RebCr, NTX=59, TB=1748658216.46s, D=0.40s
R=10239, TT=RebTrOw, NTX=20, TB=1748658218.39s, D=0.23s
R=10239, TT=RebCr, NTX=61, TB=1748658218.62s, D=0.43s
R=10240, TT=RebTrOw, NTX=20, TB=1748658220.55s, D=0.21s
R=10240, TT=RebCr, NTX=56, TB=1748658220.76s, D=0.32s
R=10241, TT=RebTrOw, NTX=20, TB=1748658222.86s, D=0.29s
R=10241, TT=RebCr, NTX=56, TB=1748658223.15s, D=0.34s
R=10242, TT=RebTrOw, NTX=20, TB=1748658225.08s, D=0.28s
R=10242, TT=RebCr, NTX=64, TB=1748658225.36s, D=0.42s
R=10243, TT=RebTrOw, NTX=20, TB=1748658227.32s, D=0.24s
R=10243, TT=RebCr, NTX=54, TB=1748658227.57s, D=0.33s
R=10244, TT=RebTrOw, NTX=20, TB=1748658229.49s, D=0.19s
R=10244, TT=RebCr, NTX=60, TB=1748658229.67s, D=0.36s
R=10245, TT=RebTrOw, NTX=20, TB=1748658231.82s, D=0.28s
R=10245, TT=RebCr, NTX=58, TB=1748658232.10s, D=0.33s
R=10246, TT=RebTrOw, NTX=20, TB=1748658234.00s, D=0.22s
R=10246, TT=RebCr, NTX=60, TB=1748658234.22s, D=0.40s
R=10247, TT=RebTrOw, NTX=20, TB=1748658236.20s, D=0.32s
R=10247, TT=RebCr, NTX=63, TB=1748658236.52s, D=0.43s
R=10248, TT=RebTrOw, NTX=20, TB=1748658238.54s, D=0.29s
R=10248, TT=RebCr, NTX=67, TB=1748658238.83s, D=0.35s
R=10249, TT=RebTrOw, NTX=20, TB=1748658240.72s, D=0.26s
R=10249, TT=RebCr, NTX=56, TB=1748658240.98s, D=0.37s
R=10250, TT=RebTrOw, NTX=20, TB=1748658242.93s, D=0.34s
R=10250, TT=RebCr, NTX=52, TB=1748658243.27s, D=0.45s
R=10251, TT=RebTrOw, NTX=20, TB=1748658245.23s, D=0.19s
R=10251, TT=RebCr, NTX=47, TB=1748658245.42s, D=0.34s
R=10252, TT=RebTrOw, NTX=20, TB=1748658247.60s, D=0.28s
R=10252, TT=RebCr, NTX=64, TB=1748658247.87s, D=0.42s
R=10253, TT=RebTrOw, NTX=20, TB=1748658249.86s, D=0.19s
R=10253, TT=RebCr, NTX=61, TB=1748658250.05s, D=0.39s
R=10254, TT=RebTrOw, NTX=20, TB=1748658252.20s, D=0.32s
R=10254, TT=RebCr, NTX=65, TB=1748658252.51s, D=0.33s
R=10255, TT=RebTrOw, NTX=20, TB=1748658254.34s, D=0.19s
R=10255, TT=RebCr, NTX=57, TB=1748658254.53s, D=0.32s
R=10256, TT=RebTrOw, NTX=20, TB=1748658256.64s, D=0.24s
R=10256, TT=RebCr, NTX=57, TB=1748658256.88s, D=0.39s
R=10257, TT=RebTrOw, NTX=20, TB=1748658258.89s, D=0.27s
R=10257, TT=RebCr, NTX=65, TB=1748658259.17s, D=0.38s
R=10258, TT=RebTrOw, NTX=20, TB=1748658261.13s, D=0.25s
R=10258, TT=RebCr, NTX=58, TB=1748658261.38s, D=0.38s
R=10259, TT=RebTrOw, NTX=20, TB=1748658263.34s, D=0.27s
R=10259, TT=RebCr, NTX=67, TB=1748658263.61s, D=0.35s
R=10260, TT=RebTrOw, NTX=20, TB=1748658265.50s, D=0.28s
R=10260, TT=RebCr, NTX=67, TB=1748658265.77s, D=0.37s
R=10261, TT=RebTrOw, NTX=20, TB=1748658268.04s, D=0.27s
R=10261, TT=RebCr, NTX=60, TB=1748658268.31s, D=0.42s
R=10262, TT=RebTrOw, NTX=20, TB=1748658270.31s, D=0.25s
R=10262, TT=RebCr, NTX=67, TB=1748658270.56s, D=0.37s
R=10263, TT=RebTrOw, NTX=20, TB=1748658272.51s, D=0.31s
R=10263, TT=RebCr, NTX=64, TB=1748658272.82s, D=0.33s
R=10264, TT=RebTrOw, NTX=20, TB=1748658274.68s, D=0.25s
R=10264, TT=RebCr, NTX=53, TB=1748658274.93s, D=0.42s
R=10265, TT=RebTrOw, NTX=20, TB=1748658276.90s, D=0.28s
R=10265, TT=RebCr, NTX=62, TB=1748658277.18s, D=0.36s
R=10266, TT=RebTrOw, NTX=20, TB=1748658279.09s, D=0.22s
R=10266, TT=RebCr, NTX=67, TB=1748658279.31s, D=0.45s
R=10267, TT=RebTrOw, NTX=20, TB=1748658281.41s, D=0.24s
R=10267, TT=RebCr, NTX=61, TB=1748658281.65s, D=0.37s
R=10268, TT=RebTrOw, NTX=20, TB=1748658283.60s, D=0.23s
R=10268, TT=RebCr, NTX=66, TB=1748658283.84s, D=0.38s
R=10269, TT=RebTrOw, NTX=20, TB=1748658285.77s, D=0.17s
R=10269, TT=RebCr, NTX=66, TB=1748658285.94s, D=0.37s
R=10270, TT=RebTrOw, NTX=20, TB=1748658288.31s, D=0.26s
R=10270, TT=RebCr, NTX=64, TB=1748658288.57s, D=0.36s
R=10271, TT=RebTrOw, NTX=20, TB=1748658290.51s, D=0.28s
R=10271, TT=RebCr, NTX=55, TB=1748658290.78s, D=0.32s
R=10272, TT=RebTrOw, NTX=20, TB=1748658292.69s, D=0.27s
R=10272, TT=RebCr, NTX=48, TB=1748658292.96s, D=0.27s
R=10273, TT=RebTrOw, NTX=20, TB=1748658294.88s, D=0.24s
R=10273, TT=RebCr, NTX=58, TB=1748658295.12s, D=0.34s
R=10274, TT=RebTrOw, NTX=20, TB=1748658297.01s, D=0.21s
R=10274, TT=RebCr, NTX=56, TB=1748658297.22s, D=0.35s
R=10275, TT=RebTrOw, NTX=20, TB=1748658299.31s, D=0.29s
R=10275, TT=RebCr, NTX=54, TB=1748658299.60s, D=0.32s
R=10276, TT=RebTrOw, NTX=20, TB=1748658301.50s, D=0.30s
R=10276, TT=RebCr, NTX=62, TB=1748658301.80s, D=0.42s
R=10277, TT=RebTrOw, NTX=20, TB=1748658304.16s, D=0.39s
R=10277, TT=RebCr, NTX=61, TB=1748658304.55s, D=0.23s
R=10278, TT=RebTrOw, NTX=20, TB=1748658306.33s, D=0.22s
R=10278, TT=RebCr, NTX=53, TB=1748658306.56s, D=0.41s
R=10279, TT=RebTrOw, NTX=20, TB=1748658308.75s, D=0.33s
R=10279, TT=RebCr, NTX=65, TB=1748658309.08s, D=0.27s
R=10280, TT=RebTrOw, NTX=20, TB=1748658310.85s, D=0.29s
R=10280, TT=RebCr, NTX=61, TB=1748658311.14s, D=0.40s
R=10281, TT=RebTrOw, NTX=20, TB=1748658313.12s, D=0.19s
R=10281, TT=RebCr, NTX=56, TB=1748658313.31s, D=0.33s
R=10282, TT=RebTrOw, NTX=20, TB=1748658315.41s, D=0.24s
R=10282, TT=RebCr, NTX=61, TB=1748658315.65s, D=0.36s
R=10283, TT=RebTrOw, NTX=20, TB=1748658317.65s, D=0.27s
R=10283, TT=RebCr, NTX=60, TB=1748658317.93s, D=0.36s
R=10284, TT=RebTrOw, NTX=20, TB=1748658319.87s, D=0.28s
R=10284, TT=RebCr, NTX=66, TB=1748658320.15s, D=0.37s
R=10285, TT=RebTrOw, NTX=20, TB=1748658322.12s, D=0.29s
R=10285, TT=RebCr, NTX=65, TB=1748658322.41s, D=0.33s
R=10286, TT=RebTrOw, NTX=20, TB=1748658324.31s, D=0.27s
R=10286, TT=RebCr, NTX=61, TB=1748658324.58s, D=0.41s
R=10287, TT=RebTrOw, NTX=20, TB=1748658326.54s, D=0.28s
R=10287, TT=RebCr, NTX=60, TB=1748658326.82s, D=0.34s
R=10288, TT=RebTrOw, NTX=20, TB=1748658329.07s, D=0.28s
R=10288, TT=RebCr, NTX=54, TB=1748658329.35s, D=0.40s
R=10289, TT=RebTrOw, NTX=20, TB=1748658331.37s, D=0.26s
R=10289, TT=RebCr, NTX=60, TB=1748658331.64s, D=0.33s
R=10290, TT=RebTrOw, NTX=20, TB=1748658333.53s, D=0.26s
R=10290, TT=RebCr, NTX=60, TB=1748658333.78s, D=0.37s
R=10291, TT=RebTrOw, NTX=20, TB=1748658335.72s, D=0.27s
R=10291, TT=RebCr, NTX=55, TB=1748658335.99s, D=0.39s
R=10292, TT=RebTrOw, NTX=20, TB=1748658337.94s, D=0.26s
R=10292, TT=RebCr, NTX=70, TB=1748658338.19s, D=0.35s
R=10293, TT=RebTrOw, NTX=20, TB=1748658340.20s, D=0.24s
R=10293, TT=RebCr, NTX=57, TB=1748658340.44s, D=0.34s
R=10294, TT=RebTrOw, NTX=20, TB=1748658342.34s, D=0.26s
R=10294, TT=RebCr, NTX=56, TB=1748658342.61s, D=0.40s
R=10295, TT=RebTrOw, NTX=20, TB=1748658344.57s, D=0.28s
R=10295, TT=RebCr, NTX=63, TB=1748658344.86s, D=0.38s
R=10296, TT=RebTrOw, NTX=20, TB=1748658346.76s, D=0.25s
R=10296, TT=RebCr, NTX=54, TB=1748658347.01s, D=0.33s
R=10297, TT=RebTrOw, NTX=20, TB=1748658348.93s, D=0.26s
R=10297, TT=RebCr, NTX=64, TB=1748658349.19s, D=0.30s
R=10298, TT=RebTrOw, NTX=20, TB=1748658351.17s, D=0.19s
R=10298, TT=RebCr, NTX=56, TB=1748658351.36s, D=0.32s
R=10299, TT=RebTrOw, NTX=20, TB=1748658353.36s, D=0.17s
R=10299, TT=RebCr, NTX=51, TB=1748658353.52s, D=0.34s
R=10300, TT=RebTrOw, NTX=20, TB=1748658355.63s, D=0.22s
R=10300, TT=RebCr, NTX=60, TB=1748658355.85s, D=0.56s
R=10301, TT=RebTrOw, NTX=20, TB=1748658358.02s, D=0.30s
R=10301, TT=RebCr, NTX=55, TB=1748658358.32s, D=0.32s
R=10302, TT=RebTrOw, NTX=20, TB=1748658359.90s, D=0.15s
R=10302, TT=RebCr, NTX=66, TB=1748658360.05s, D=0.30s
R=10303, TT=RebTrOw, NTX=20, TB=1748658362.39s, D=0.34s
R=10303, TT=RebCr, NTX=66, TB=1748658362.74s, D=0.50s
R=10304, TT=RebTrOw, NTX=20, TB=1748658364.89s, D=0.28s
R=10304, TT=RebCr, NTX=65, TB=1748658365.17s, D=0.33s
R=10305, TT=RebTrOw, NTX=20, TB=1748658367.02s, D=0.23s
R=10305, TT=RebCr, NTX=47, TB=1748658367.25s, D=0.30s
R=10306, TT=RebTrOw, NTX=20, TB=1748658369.58s, D=0.32s
R=10306, TT=RebCr, NTX=61, TB=1748658369.90s, D=0.28s
R=10307, TT=RebTrOw, NTX=20, TB=1748658371.81s, D=0.27s
R=10307, TT=RebCr, NTX=62, TB=1748658372.08s, D=0.35s
R=10308, TT=RebTrOw, NTX=20, TB=1748658374.06s, D=0.26s
R=10308, TT=RebCr, NTX=55, TB=1748658374.32s, D=0.39s
R=10309, TT=RebTrOw, NTX=20, TB=1748658376.32s, D=0.27s
R=10309, TT=RebCr, NTX=56, TB=1748658376.59s, D=0.35s
R=10310, TT=RebTrOw, NTX=20, TB=1748658378.51s, D=0.24s
R=10310, TT=RebCr, NTX=69, TB=1748658378.76s, D=0.40s
R=10311, TT=RebTrOw, NTX=20, TB=1748658380.82s, D=0.28s
R=10311, TT=RebCr, NTX=66, TB=1748658381.09s, D=0.39s
R=10312, TT=RebTrOw, NTX=20, TB=1748658383.04s, D=0.26s
R=10312, TT=RebCr, NTX=61, TB=1748658383.30s, D=0.37s
R=10313, TT=RebTrOw, NTX=20, TB=1748658385.22s, D=0.24s
R=10313, TT=RebCr, NTX=56, TB=1748658385.46s, D=0.38s
R=10314, TT=RebTrOw, NTX=20, TB=1748658387.40s, D=0.24s
R=10314, TT=RebCr, NTX=55, TB=1748658387.64s, D=0.43s
R=10315, TT=RebTrOw, NTX=20, TB=1748658389.97s, D=0.21s
R=10315, TT=RebCr, NTX=65, TB=1748658390.18s, D=0.38s
R=10316, TT=RebTrOw, NTX=20, TB=1748658392.12s, D=0.15s
R=10316, TT=RebCr, NTX=64, TB=1748658392.27s, D=0.42s
R=10317, TT=RebTrOw, NTX=20, TB=1748658394.38s, D=0.27s
R=10317, TT=RebCr, NTX=62, TB=1748658394.64s, D=0.37s
R=10318, TT=RebTrOw, NTX=20, TB=1748658396.57s, D=0.27s
R=10318, TT=RebCr, NTX=58, TB=1748658396.84s, D=0.42s
R=10319, TT=RebTrOw, NTX=20, TB=1748658398.70s, D=0.17s
R=10319, TT=RebCr, NTX=61, TB=1748658398.86s, D=0.41s
R=10320, TT=RebTrOw, NTX=20, TB=1748658401.09s, D=0.29s
R=10320, TT=RebCr, NTX=51, TB=1748658401.39s, D=0.30s
R=10321, TT=RebTrOw, NTX=20, TB=1748658403.28s, D=0.28s
R=10321, TT=RebCr, NTX=58, TB=1748658403.56s, D=0.32s
R=10322, TT=RebTrOw, NTX=20, TB=1748658405.40s, D=0.20s
R=10322, TT=RebCr, NTX=56, TB=1748658405.60s, D=0.46s
R=10323, TT=RebTrOw, NTX=20, TB=1748658407.84s, D=0.29s
R=10323, TT=RebCr, NTX=59, TB=1748658408.13s, D=0.34s
R=10324, TT=RebTrOw, NTX=20, TB=1748658410.04s, D=0.25s
R=10324, TT=RebCr, NTX=60, TB=1748658410.29s, D=0.38s
R=10325, TT=RebTrOw, NTX=20, TB=1748658412.26s, D=0.27s
R=10325, TT=RebCr, NTX=71, TB=1748658412.53s, D=0.36s
R=10326, TT=RebTrOw, NTX=20, TB=1748658414.41s, D=0.19s
R=10326, TT=RebCr, NTX=58, TB=1748658414.60s, D=0.37s
R=10327, TT=RebTrOw, NTX=20, TB=1748658416.73s, D=0.28s
R=10327, TT=RebCr, NTX=59, TB=1748658417.01s, D=0.33s
R=10328, TT=RebTrOw, NTX=20, TB=1748658418.77s, D=0.17s
R=10328, TT=RebCr, NTX=67, TB=1748658418.94s, D=0.50s
R=10329, TT=RebTrOw, NTX=20, TB=1748658421.21s, D=0.25s
R=10329, TT=RebCr, NTX=58, TB=1748658421.46s, D=0.35s
R=10330, TT=RebTrOw, NTX=20, TB=1748658423.38s, D=0.38s
R=10330, TT=RebCr, NTX=64, TB=1748658423.76s, D=0.50s
R=10331, TT=RebTrOw, NTX=20, TB=1748658425.80s, D=0.36s
R=10331, TT=RebCr, NTX=52, TB=1748658426.16s, D=0.38s
R=10332, TT=RebTrOw, NTX=20, TB=1748658428.19s, D=0.27s
R=10332, TT=RebCr, NTX=71, TB=1748658428.47s, D=0.41s
R=10333, TT=RebTrOw, NTX=20, TB=1748658430.55s, D=0.29s
R=10333, TT=RebCr, NTX=54, TB=1748658430.83s, D=0.30s
R=10334, TT=RebTrOw, NTX=20, TB=1748658432.70s, D=0.30s
R=10334, TT=RebCr, NTX=56, TB=1748658433.00s, D=0.32s
R=10335, TT=RebTrOw, NTX=20, TB=1748658434.93s, D=0.30s
R=10335, TT=RebCr, NTX=68, TB=1748658435.23s, D=0.34s
R=10336, TT=RebTrOw, NTX=20, TB=1748658437.09s, D=0.30s
R=10336, TT=RebCr, NTX=60, TB=1748658437.39s, D=0.43s
R=10337, TT=RebTrOw, NTX=20, TB=1748658439.32s, D=0.23s
R=10337, TT=RebCr, NTX=57, TB=1748658439.55s, D=0.49s
R=10338, TT=RebTrOw, NTX=20, TB=1748658441.51s, D=0.19s
R=10338, TT=RebCr, NTX=57, TB=1748658441.70s, D=0.38s
R=10339, TT=RebTrOw, NTX=20, TB=1748658443.80s, D=0.29s
R=10339, TT=RebCr, NTX=62, TB=1748658444.09s, D=0.41s
R=10340, TT=RebTrOw, NTX=20, TB=1748658446.04s, D=0.26s
R=10340, TT=RebCr, NTX=70, TB=1748658446.30s, D=0.42s
R=10341, TT=RebTrOw, NTX=20, TB=1748658448.26s, D=0.19s
R=10341, TT=RebCr, NTX=59, TB=1748658448.45s, D=0.33s
R=10342, TT=RebTrOw, NTX=20, TB=1748658450.90s, D=0.26s
R=10342, TT=RebCr, NTX=54, TB=1748658451.16s, D=0.30s
R=10343, TT=RebTrOw, NTX=20, TB=1748658453.04s, D=0.24s
R=10343, TT=RebCr, NTX=50, TB=1748658453.28s, D=0.37s
R=10344, TT=RebTrOw, NTX=20, TB=1748658455.30s, D=0.27s
R=10344, TT=RebCr, NTX=62, TB=1748658455.57s, D=0.37s
R=10345, TT=RebTrOw, NTX=20, TB=1748658457.51s, D=0.26s
R=10345, TT=RebCr, NTX=62, TB=1748658457.77s, D=0.36s
R=10346, TT=RebTrOw, NTX=20, TB=1748658459.74s, D=0.25s
R=10346, TT=RebCr, NTX=56, TB=1748658459.99s, D=0.37s
R=10347, TT=RebTrOw, NTX=20, TB=1748658461.94s, D=0.28s
R=10347, TT=RebCr, NTX=62, TB=1748658462.23s, D=0.33s
R=10348, TT=RebTrOw, NTX=20, TB=1748658464.03s, D=0.20s
R=10348, TT=RebCr, NTX=59, TB=1748658464.22s, D=0.34s
R=10349, TT=RebTrOw, NTX=20, TB=1748658466.37s, D=0.29s
R=10349, TT=RebCr, NTX=62, TB=1748658466.65s, D=0.39s
R=10350, TT=RebTrOw, NTX=20, TB=1748658468.61s, D=0.29s
R=10350, TT=RebCr, NTX=60, TB=1748658468.90s, D=0.31s
R=10351, TT=RebTrOw, NTX=20, TB=1748658470.74s, D=0.20s
R=10351, TT=RebCr, NTX=67, TB=1748658470.94s, D=0.34s
R=10352, TT=RebTrOw, NTX=20, TB=1748658473.04s, D=0.26s
R=10352, TT=RebCr, NTX=52, TB=1748658473.30s, D=0.32s
R=10353, TT=RebTrOw, NTX=20, TB=1748658475.18s, D=0.25s
R=10353, TT=RebCr, NTX=59, TB=1748658475.43s, D=0.39s
R=10354, TT=RebTrOw, NTX=20, TB=1748658477.42s, D=0.25s
R=10354, TT=RebCr, NTX=55, TB=1748658477.67s, D=0.34s
R=10355, TT=RebTrOw, NTX=20, TB=1748658479.62s, D=0.28s
R=10355, TT=RebCr, NTX=65, TB=1748658479.90s, D=0.41s
R=10356, TT=RebTrOw, NTX=20, TB=1748658481.74s, D=0.16s
R=10356, TT=RebCr, NTX=59, TB=1748658481.90s, D=0.45s
R=10357, TT=RebTrOw, NTX=20, TB=1748658484.30s, D=0.27s
R=10357, TT=RebCr, NTX=65, TB=1748658484.57s, D=0.32s
R=10358, TT=RebTrOw, NTX=20, TB=1748658486.76s, D=0.21s
R=10358, TT=RebCr, NTX=55, TB=1748658486.97s, D=0.30s
R=10359, TT=RebTrOw, NTX=20, TB=1748658489.18s, D=0.20s
R=10359, TT=RebCr, NTX=58, TB=1748658489.38s, D=0.40s
R=10360, TT=RebTrOw, NTX=20, TB=1748658491.42s, D=0.28s
R=10360, TT=RebCr, NTX=61, TB=1748658491.70s, D=0.34s
R=10361, TT=RebTrOw, NTX=20, TB=1748658493.65s, D=0.26s
R=10361, TT=RebCr, NTX=56, TB=1748658493.90s, D=0.38s
R=10362, TT=RebTrOw, NTX=20, TB=1748658495.83s, D=0.25s
R=10362, TT=RebCr, NTX=61, TB=1748658496.08s, D=0.44s
R=10363, TT=RebTrOw, NTX=20, TB=1748658498.13s, D=0.23s
R=10363, TT=RebCr, NTX=56, TB=1748658498.36s, D=0.47s
R=10364, TT=RebTrOw, NTX=20, TB=1748658500.37s, D=0.27s
R=10364, TT=RebCr, NTX=70, TB=1748658500.64s, D=0.40s
R=10365, TT=RebTrOw, NTX=20, TB=1748658502.57s, D=0.30s
R=10365, TT=RebCr, NTX=61, TB=1748658502.87s, D=0.36s
R=10366, TT=RebTrOw, NTX=20, TB=1748658504.80s, D=0.27s
R=10366, TT=RebCr, NTX=52, TB=1748658505.07s, D=0.39s
R=10367, TT=RebTrOw, NTX=20, TB=1748658507.03s, D=0.30s
R=10367, TT=RebCr, NTX=71, TB=1748658507.33s, D=0.37s
